
http://purl.org/datanode/ns/optimizedFrom,optimized from,,Y,5,http://purl.org/datanode/ns/overlappingCapabilityWith;http://purl.org/datanode/ns/processedFrom,http://purl.org/datanode/ns/overlappingCapabilityWith;http://purl.org/datanode/ns/isDerivationOf
http://purl.org/datanode/ns/optimizedInto,optimized into,"A datanode have been optimized into a new one, to amplify its functional capabilities.",Y,5,http://purl.org/datanode/ns/overlappingCapabilityWith;http://purl.org/datanode/ns/processedInto,http://purl.org/datanode/ns/overlappingCapabilityWith;http://purl.org/datanode/ns/hasDerivation
http://purl.org/datanode/ns/hasUpdatedVersion,updated version,A new version of a data node in a specific time point that is meant to substitute it.,Y,9,http://purl.org/datanode/ns/hasUpdate;http://purl.org/datanode/ns/previousVersionOf,http://purl.org/datanode/ns/sharesInterpretationWith;http://purl.org/datanode/ns/overlappingCapabilityWith
http://purl.org/datanode/ns/hasDatatypes,has datatypes,Relates a datanode to the vocabulary of datatypes used in it.,Y,5,http://purl.org/datanode/ns/hasVocabulary,http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/hasTypes,has types,Relates a data node to the vocabulary of the types used.,Y,5,http://purl.org/datanode/ns/hasVocabulary,http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/hasReification,has reification,,Y,4,http://purl.org/datanode/ns/processedInto,http://purl.org/datanode/ns/hasDerivation
http://purl.org/datanode/ns/remodelledTo,remodelled to,,Y,8,http://purl.org/datanode/ns/processedInto;http://purl.org/datanode/ns/samePopulationAs,http://purl.org/datanode/ns/hasDerivation;http://purl.org/datanode/ns/overlappingCapabilityWith;http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/isExtractionOf,extraction of,,Y,4,http://purl.org/datanode/ns/isInterpretationOf,http://purl.org/datanode/ns/isDerivationOf
http://purl.org/datanode/ns/isInferenceOf,is inference of,,Y,4,http://purl.org/datanode/ns/isInterpretationOf,http://purl.org/datanode/ns/isDerivationOf
http://purl.org/datanode/ns/isExampleOf,example of,,Y,9,http://purl.org/datanode/ns/isSelectionOf,http://purl.org/datanode/ns/isDerivationOf;http://purl.org/datanode/ns/overlappingCapabilityWith;http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/isAnonymizedOf,is anonymized substitute of,,Y,6,http://purl.org/datanode/ns/isStandInOf;http://purl.org/datanode/ns/processedFrom,http://purl.org/datanode/ns/isDerivationOf;http://purl.org/datanode/ns/overlappingCapabilityWith
http://purl.org/datanode/ns/isCacheOf,is cache of,,Y,17,http://purl.org/datanode/ns/isSnapshotOf;http://purl.org/datanode/ns/isStandInOf,http://purl.org/datanode/ns/isDerivationOf;http://purl.org/datanode/ns/overlappingCapabilityWith;http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/isReificationOf,is reification of,,Y,4,http://purl.org/datanode/ns/processedFrom,http://purl.org/datanode/ns/isDerivationOf
http://purl.org/datanode/ns/remodelledFrom,remodelled from,,Y,8,http://purl.org/datanode/ns/processedFrom;http://purl.org/datanode/ns/samePopulationAs,http://purl.org/datanode/ns/isDerivationOf;http://purl.org/datanode/ns/overlappingCapabilityWith;http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/linkedBy,linked by,A data node is linked by another using specific tecniques known in the context of Linked Data (like rdfs:seeAlso or owl:sameAs).,Y,6,http://purl.org/datanode/ns/overlappingPopulationWith;http://purl.org/datanode/ns/referencedBy,http://purl.org/datanode/ns/overlappingCapabilityWith;http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/isUpdatedVersionOf,updated version of,,Y,9,http://purl.org/datanode/ns/isUpdateOf;http://purl.org/datanode/ns/nextVersionOf,http://purl.org/datanode/ns/sharesInterpretationWith;http://purl.org/datanode/ns/overlappingCapabilityWith
http://purl.org/datanode/ns/datatypesOf,datatypes of,Relates a vocabulary of datatypes to the datanode that uses them.,Y,5,http://purl.org/datanode/ns/isVocabularyOf,http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/typesOf,types of,Relates the vocabulary of the types used in a datanode to the datanode itself.,Y,5,http://purl.org/datanode/ns/isVocabularyOf,http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/isDependencyOf,is dependency of,A datanode is required by another one in order for it to be used or interpreted.,Y,4,http://purl.org/datanode/ns/referencedBy,http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/schemaUsedBy,schema used by,,Y,4,http://purl.org/datanode/ns/referencedBy,http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/hasDependency,has dependency,A datanode needs another to be used or interpreted.,Y,4,http://purl.org/datanode/ns/references,http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/usesSchema,uses schema,Relates a data node to another used as schema.,Y,4,http://purl.org/datanode/ns/references,http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/overlappingPopulationWith,overlapping population with,,,4,http://purl.org/datanode/ns/sharesInterpretationWith;http://purl.org/datanode/ns/overlappingCapabilityWith,http://purl.org/datanode/ns/overlappingCapabilityWith;http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/overlappingVocabularyWith,overlapping vocabulary with,,,4,http://purl.org/datanode/ns/overlappingCapabilityWith;http://purl.org/datanode/ns/sharesInterpretationWith,http://purl.org/datanode/ns/overlappingCapabilityWith;http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/newerVersionOf,newer version of,,,4,http://purl.org/datanode/ns/versionOf,http://purl.org/datanode/ns/overlappingCapabilityWith
http://purl.org/datanode/ns/olderVersionOf,older version of,,,4,http://purl.org/datanode/ns/versionOf,http://purl.org/datanode/ns/overlappingCapabilityWith
http://purl.org/datanode/ns/nextVersionOf,next version of,,,6,http://purl.org/datanode/ns/newerVersionOf,http://purl.org/datanode/ns/overlappingCapabilityWith
http://purl.org/datanode/ns/previousVersionOf,previous version of,,,6,http://purl.org/datanode/ns/olderVersionOf,http://purl.org/datanode/ns/overlappingCapabilityWith
http://purl.org/datanode/ns/referencedBy,referenced by,,,3,http://purl.org/datanode/ns/sharesInterpretationWith,http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/references,references,,,3,http://purl.org/datanode/ns/sharesInterpretationWith,http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/sharesInterpretationWith,shares interpretation with,This relates a data node to any datanode that can support its interpretation. They connected nodes might be in the same interpretation model.,,2,http://purl.org/datanode/ns/relatedWith,
http://purl.org/datanode/ns/about,about,A data node is about another data node.,,2,http://purl.org/datanode/ns/relatedWith,
http://purl.org/datanode/ns/adjacentTo,adjacent to,To relate a data node to any of their adjacent data node.,,2,http://purl.org/datanode/ns/relatedWith,
http://purl.org/datanode/ns/differentCapabilityFrom,different capability from,,,2,http://purl.org/datanode/ns/relatedWith,
